10 78 33
10 79 6
10 80 64
10 81 19
10 82 7
10 83 17
10 84 71
10 85 18
10 86 105
10 87 64
10 88 26
10 89 53
10 90 19
10 91 6
10 92 59
10 93 88
10 94 23
10 95 12
10 96 17
10 97 32
10 98 23
10 99 2
11 12 55
11 13 58
11 14 56
11 15 28
11 16 50
11 17 33
11 18 19
11 19 43
11 20 23
11 21 26
11 22 20
11 23 5
11 24 62
11 25 40
11 26 37
11 27 28
11 28 34
11 29 22
11 30 29
11 31 84
11 32 67
11 33 35
11 34 48
11 35 60
11 36 24
11 37 36
11 38 64
11 39 63
11 40 27
11 41 25
11 42 57
11 43 43
11 44 11
11 45 44
11 46 24
11 47 55
11 48 63
11 49 52
11 50 47
11 51 27
11 52 23
11 53 36
11 54 48
11 55 39
11 56 45
11 57 17
11 58 28
11 59 35
11 60 35
11 61 26
11 62 43
11 63 42
11 64 20
11 65 38
11 66 32
11 67 50
11 68 35
11 69 21
11 70 26
11 71 35
11 72 52
11 73 30
11 74 48
11 75 36
11 76 51
11 77 39
11 78 67
11 79 31
11 80 69
11 81 44
11 82 37
11 83 40
11 84 23
11 85 48
11 86 19
11 87 28
11 88 52
11 89 29
11 90 46
11 91 39
11 92 23
11 93 25
11 94 39
11 95 48
11 96 49
11 97 56
11 98 55
11 99 21
12 13 73
12 14 64
12 15 46
12 16 49
12 17 34
12 18 19
12 19 67
12 20 28
12 21 29
12 22 22
12 23 4
12 24 81
12 25 63
12 26 43
12 27 23
12 28 47
12 29 27
12 30 43
12 31 86
12 32 73
12 33 44
12 34 53
12 35 75
12 36 29
12 37 47
12 38 68
12 39 91
12 40 27
12 41 32
12 42 82
12 43 66
12 44 16
12 45 62
12 46 29
12 47 75
12 48 76
12 49 70
12 50 49
12 51 31
12 52 30
12 53 42
12 54 54
12 55 50
12 56 75
12 57 27
12 58 53
12 59 48
12 60 39
12 61 24
12 62 56
12 63 48
12 64 29
12 65 41
12 66 29
12 67 52
12 68 49
12 69 29
12 70 46
12 71 50
12 72 67
12 73 35
12 74 59
12 75 45
12 76 60
12 77 57
12 78 73
12 79 39
12 80 99
12 81 51
12 82 53
12 83 60
12 84 25
12 85 59
12 86 24
12 87 40
12 88 66
12 89 47
12 90 61
12 91 52
12 92 22
12 93 21
12 94 44
12 95 58
12 96 74
12 97 65
12 98 51
12 99 27
13 14 87
13 15 23
13 16 61
13 17 42
13 18 8
13 19 53
13 20 21
13 21 14
13 22 12
13 23 3
13 24 78
13 25 34
13 26 63
13 27 29
13 28 17
13 29 27
13 30 21
13 31 82
13 32 72
13 33 19
13 34 50
13 35 63
13 36 14
13 37 68
13 38 74
13 39 62
13 40 23
13 41 19
13 42 66
13 43 46
13 44 11
13 45 53
13 46 22
13 47 69
13 48 70
13 49 60
13 50 67
13 51 18
13 52 16
13 53 25
13 54 53
13 55 28
13 56 41
13 57 20
13 58 21
13 59 25
13 60 32
13 61 28
13 62 68
13 63 49
13 64 19
13 65 24
13 66 26
13 67 65
13 68 24
13 69 16
13 70 34
13 71 31
13 72 40
13 73 27
13 74 58
13 75 59
13 76 60
13 77 33
13 78 77
13 79 40
13 80 76
13 81 40
13 82 74
13 83 54
13 84 18
13 85 60
13 86 15
13 87 20
13 88 62
13 89 24
13 90 57
13 91 62
13 92 18
13 93 22
13 94 43
13 95 65
13 96 45
13 97 67
13 98 55
13 99 29
14 15 11
14 16 69
14 17 43
14 18 13
14 19 56
14 20 21
14 21 22
14 22 9
14 23 4
14 24 97
14 25 22
14 26 66
14 27 34
14 28 19
14 29 14
14 30 21
14 31 95
14 32 103
14 33 19
14 34 56
14 35 82
14 36 17
14 37 70
14 38 84
14 39 61
14 40 21
14 41 16
14 42 84
14 43 50
14 44 7
14 45 59
14 46 18
14 47 97
14 48 95
14 49 83
14 50 64
14 51 17
14 52 18
14 53 36
14 54 56
14 55 20
14 56 30
14 57 12
14 58 25
14 59 27
14 60 19
14 61 28
14 62 77
14 63 54
14 64 20
14 65 24
14 66 18
14 67 83
14 68 23
14 69 16
14 70 20
14 71 22
14 72 25
14 73 38
14 74 62
14 75 77
14 76 79
14 77 20
14 78 88
14 79 46
14 80 72
14 81 55
14 82 64
14 83 70
14 84 16
14 85 88
14 86 12
14 87 22
14 88 80
14 89 29
14 90 80
14 91 77
14 92 16
14 93 15
14 94 47
14 95 86
14 96 50
14 97 70
14 98 75
14 99 37
15 16 13
15 17 5
15 18 68
15 19 30
15 20 89
15 21 44
15 22 68
15 23 39
15 24 23
15 25 100
15 26 5
15 27 2
15 28 87
15 29 81
15 30 124
15 31 43
15 32 32
15 33 100
15 34 23
15 35 33
15 36 81
15 37 10
15 38 21
15 39 51
15 40 104
15 41 74
15 42 31
15 43 28
15 44 100
15 45 14
15 46 73
15 47 22
15 48 27
15 49 11
15 50 8
15 51 86
15 52 97
15 53 33
15 54 26
15 55 114
15 56 110
15 57 51
15 58 65
15 59 81
15 60 103
15 61 2
15 62 8
15 63 10
15 64 81
15 65 83
15 66 44
15 67 13
15 68 106
15 69 106
15 70 69
15 71 125
15 72 98
15 73 28
15 74 20
15 75 4
15 76 8
15 77 128
15 78 18
15 79 9
15 80 54
15 81 15
15 82 15
15 83 10
15 84 70
15 85 11
15 86 92
15 87 65
15 88 27
15 89 49
15 90 12
15 91 10
15 92 50
15 93 80
15 94 19
15 95 11
15 96 20
15 97 19
15 98 17
15 99 1
16 17 32
16 18 8
16 19 43
16 20 12
16 21 15
16 22 10
16 23 3
16 24 61
16 25 20
16 26 42
16 27 28
16 28 12
16 29 14
16 30 17
16 31 63
16 32 62
16 33 16
16 34 44
16 35 56
16 36 18
16 37 101
16 38 63
16 39 52
16 40 22
16 41 16
16 42 64
16 43 47
16 44 9
16 45 51
16 46 14
16 47 65
16 48 57
16 49 55
16 50 52
16 51 15
16 52 13
16 53 22
16 54 55
16 55 16
16 56 25
16 57 14
16 58 24
16 59 14
16 60 21
16 61 29
16 62 65
16 63 47
16 64 11
16 65 24
16 66 16
16 67 60
16 68 26
16 69 14
16 70 20
16 71 18
16 72 22
16 73 24
16 74 51
16 75 51
16 76 56
16 77 28
16 78 70
16 79 38
16 80 61
16 81 46
16 82 49
16 83 59
16 84 13
16 85 59
16 86 13
16 87 22
16 88 67
16 89 23
16 90 54
16 91 48
16 92 18
16 93 14
16 94 35
16 95 57
16 96 46
16 97 52
16 98 57
16 99 25
17 18 2
17 19 27
17 20 4
17 21 3
17 22 1
17 23 1
17 24 48
17 25 7
17 26 38
17 27 25
17 28 2
17 29 4
17 30 4
17 31 43
17 32 42
17 33 6
17 34 29
17 35 38
17 36 4
17 37 27
17 38 41
17 39 23
17 40 4
17 41 5
17 42 34
17 43 29
17 44 2
17 45 30
17 46 1
17 47 47
17 48 45
17 49 36
17 50 41
17 51 3
17 52 3
17 53 11
17 54 33
17 55 3
17 56 7
17 57 4
17 58 4
17 59 11
17 60 5
17 61 22
17 62 38
17 63 28
17 64 1
17 65 5
17 66 7
17 67 43
17 68 4
17 69 4
17 70 4
17 71 6
17 72 8
17 73 14
17 74 28
17 75 31
17 76 39
17 77 4
17 78 43
17 79 39
17 80 24
17 81 24
17 82 37
17 83 34
17 84 3
17 85 40
17 86 1
17 87 4
17 88 34
17 89 7
17 90 34
17 91 43
17 92 4
17 93 5
17 94 20
17 95 41
17 96 29
17 97 32
17 98 38
17 99 21
18 19 33
18 20 86
18 21 46
18 22 63
18 23 37
18 24 13
18 25 87
18 26 9
18 27 6
18 28 76
18 29 67
18 30 106
18 31 36
18 32 23
18 33 87
18 34 23
18 35 32
18 36 105
18 37 8
18 38 13
18 39 53
18 40 108
18 41 74
18 42 25
18 43 15
18 44 77
18 45 14
18 46 58
18 47 18
18 48 23
18 49 10
18 50 6
18 51 85
18 52 95
18 53 32
18 54 26
18 55 118
18 56 82
18 57 48
18 58 51
18 59 77
18 60 91
18 61 3
18 62 11
18 63 10
18 64 70
18 65 78
18 66 39
18 67 11
18 68 87
18 69 92
18 70 64
18 71 99
18 72 82
18 73 29
18 74 17
18 75 4
18 76 12
18 77 103
18 78 15
18 79 7
18 80 41
18 81 15
18 82 4
18 83 7
18 84 76
18 85 12
18 86 91
18 87 51
18 88 17
18 89 43
18 90 12
18 91 4
18 92 51
18 93 80
18 94 16
18 95 9
18 96 15
18 97 14
18 98 18
18 99 3
19 20 36
19 21 33
19 22 25
19 23 12
19 24 63
19 25 56
19 26 32
19 27 18
19 28 43
19 29 38
19 30 51
19 31 74
19 32 65
19 33 40
19 34 49
19 35 75
19 36 31
19 37 39
19 38 64
19 39 77
19 40 42
19 41 42
19 42 65
19 43 50
19 44 26
19 45 43
19 46 39
19 47 60
19 48 71
19 49 50
19 50 41
19 51 45
19 52 41
19 53 43
19 54 60
19 55 56
19 56 68
19 57 22
19 58 61
19 59 50
19 60 41
19 61 19
19 62 53
19 63 43
19 64 46
19 65 39
19 66 33
19 67 50
19 68 46
19 69 42
19 70 49
19 71 59
19 72 63
19 73 41
19 74 56
19 75 29
19 76 47
19 77 51
19 78 56
19 79 22
19 80 85
19 81 50
19 82 27
19 83 45
19 84 45
19 85 51
19 86 33
19 87 42
19 88 58
19 89 48
19 90 54
19 91 29
19 92 29
19 93 42
19 94 95
19 95 41
19 96 36
19 97 48
19 98 48
19 99 20
20 21 45
20 22 69
20 23 40
20 24 25
20 25 101
20 26 8
20 27 2
20 28 90
20 29 97
20 30 133
20 31 33
20 32 32
20 33 114
20 34 25
20 35 30
20 36 85
20 37 12
20 38 26
20 39 55
20 40 111
20 41 79
20 42 35
20 43 29
20 44 98
20 45 16
20 46 67
20 47 22
20 48 31
20 49 23
20 50 9
20 51 96
20 52 118
20 53 35
20 54 35
20 55 130
20 56 101
20 57 54
20 58 70
20 59 96
20 60 90
20 61 8
20 62 9
20 63 14
20 64 76
20 65 88
20 66 40
20 67 15
20 68 103
20 69 105
20 70 74
20 71 131
20 72 94
20 73 33
20 74 23
20 75 3
20 76 8
20 77 130
20 78 20
20 79 6
20 80 48
20 81 22
20 82 7
20 83 13
20 84 77
20 85 15
20 86 103
20 87 58
20 88 29
20 89 55
20 90 16
20 91 7
20 92 59
20 93 80
20 94 23
20 95 11
20 96 15
20 97 21
20 98 20
20 99 2
21 22 44
21 23 24
21 24 23
21 25 76
21 26 14
21 27 6
21 28 61
21 29 41
21 30 52
21 31 39
21 32 36
21 33 59
21 34 35
21 35 37
21 36 51
21 37 14
21 38 28
21 39 43
21 40 62
21 41 68
21 42 38
21 43 24
21 44 35
21 45 17
21 46 40
21 47 22
21 48 28
21 49 29
21 50 13
21 51 55
21 52 49
21 53 36
21 54 32
21 55 73
21 56 71
21 57 39
21 58 44
21 59 59
21 60 58
21 61 6
21 62 10
21 63 16
21 64 43
21 65 61
21 66 40
21 67 15
21 68 58
21 69 47
21 70 51
21 71 53
21 72 60
21 73 32
21 74 22
21 75 7
21 76 15
21 77 82
21 78 50
21 79 5
21 80 44
21 81 18
21 82 6
21 83 11
21 84 52
21 85 20
21 86 51
21 87 49
21 88 26
21 89 36
21 90 20
21 91 10
21 92 40
21 93 60
21 94 23
21 95 15
21 96 14
21 97 27
21 98 20
21 99 4
22 23 34
22 24 10
22 25 84
22 26 6
22 27 3
22 28 78
22 29 57
22 30 97
22 31 26
22 32 18
22 33 92
22 34 16
22 35 25
22 36 67
22 37 7
22 38 12
22 39 39
22 40 98
22 41 71
22 42 14
22 43 15
22 44 70
22 45 8
22 46 55
22 47 15
22 48 17
22 49 7
22 50 5
22 51 79
22 52 83
22 53 31
22 54 21
22 55 98
22 56 83
22 57 38
22 58 42
22 59 70
22 60 117
22 61 4
22 62 9
22 63 11
22 64 62
22 65 72
22 66 32
22 67 9
22 68 78
22 69 80
22 70 53
22 71 96
22 72 75
22 73 24
22 74 9
22 75 1
22 76 6
22 77 108
22 78 16
22 79 3
22 80 39
22 81 12
22 82 1
22 83 6
22 84 62
22 85 11
22 86 103
22 87 53
22 88 14
22 89 41
22 90 7
22 91 4
22 92 42
22 93 63
22 94 13
22 95 4
22 96 12
22 97 11
22 98 12
22 99 1
23 24 1
23 25 46
23 26 2
23 27 2
23 28 43
23 29 39
23 30 42
23 31 8
23 32 5
23 33 44
23 34 5
23 35 6
23 36 41
23 37 2
23 38 5
23 39 10
23 40 45
23 41 43
23 42 6
23 43 4
23 44 38
23 45 4
23 46 25
23 47 5
23 48 6
23 49 3
23 50 2
23 51 38
23 52 46
23 53 16
23 54 21
23 55 50
23 56 37
23 57 27
23 58 26
23 59 38
23 60 36
23 61 1
23 62 4
23 63 1
23 64 38
23 65 32
23 66 20
23 67 2
23 68 39
23 69 43
23 70 32
23 71 43
23 72 35
23 73 13
23 74 4
23 75 1
23 76 2
23 77 49
23 78 5
23 79 2
23 80 10
23 81 3
23 83 3
23 84 43
23 85 3
23 86 46
23 87 21
23 88 7
23 89 22
23 90 4
23 91 1
23 92 29
23 93 39
23 94 3
23 95 3
23 96 2
23 97 3
23 98 6
23 99 1
24 25 36
24 26 57
24 27 31
24 28 34
24 29 26
24 30 30
24 31 109
24 32 94
24 33 27
24 34 74
24 35 84
24 36 23
24 37 59
24 38 112
24 39 84
24 40 20
24 41 26
24 42 121
24 43 70
24 44 13
24 45 58
24 46 28
24 47 87
24 48 99
24 49 94
24 50 67
24 51 22
24 52 21
24 53 41
24 54 73
24 55 28
24 56 48
24 57 20
24 58 35
24 59 37
24 60 23
24 61 25
24 62 75
24 63 62
24 64 28
24 65 32
24 66 23
24 67 87
24 68 39
24 69 22
24 70 38
24 71 33
24 72 47
24 73 35
24 74 75
24 75 58
24 76 77
24 77 29
24 78 86
24 79 48
24 80 94
24 81 62
24 82 48
24 83 58
24 84 19
24 85 74
24 86 12
24 87 34
24 88 83
24 89 40
24 90 81
24 91 59
24 92 19
24 93 19
24 94 50
24 95 84
24 96 57
24 97 62
24 98 78
24 99 35
25 26 12
25 27 3
25 28 129
25 29 88
25 30 127
25 31 61
25 32 46
25 33 132
25 34 43
25 35 52
25 36 108
25 37 16
25 38 24
25 39 84
25 40 134
25 41 117
25 42 44
25 43 41
25 44 85
25 45 25
25 46 66
25 47 36
25 48 45
25 49 21
25 50 11
25 51 109
25 52 113
25 53 51
25 54 42
25 55 201
25 56 147
25 57 54
25 58 90
25 59 118
25 60 105
25 61 5
25 62 13
25 63 22
25 64 77
25 65 109
25 66 53
25 67 19
25 68 107
25 69 110
25 70 104
25 71 138
25 72 126
25 73 42
25 74 33
25 75 8
25 76 22
25 77 181
25 78 32
25 79 7
25 80 76
25 81 23
25 82 15
25 83 15
25 84 83
25 85 19
25 86 112
25 87 70
25 88 34
25 89 62
25 90 16
25 91 10
25 92 58
25 93 102
25 94 26
25 95 9
25 96 25
25 97 28
25 98 24
25 99 4
26 27 28
26 28 9
26 29 8
26 30 9
26 31 53
26 32 58
26 33 13
26 34 43
26 35 47
26 36 10
26 37 36
26 38 52
26 39 29
26 40 8
26 41 10
26 42 50
26 43 33
26 44 3
26 45 42
26 46 8
26 47 60
26 48 55
26 49 49
26 50 44
26 51 10
26 52 10
26 53 16
26 54 30
26 55 10
26 56 11
26 57 9
26 58 12
26 59 12
26 60 14
26 61 24
26 62 42
26 63 35
26 64 7
26 65 15
26 66 11
26 67 53
26 68 11
26 69 2
26 70 11
26 71 10
26 72 15
26 73 24
26 74 31
26 75 47
26 76 48
26 77 11
26 78 54
26 79 29
26 80 40
26 81 32
26 82 44
26 83 42
26 84 8
26 85 59
26 86 6
26 87 12
26 88 52
26 89 11
26 90 46
26 91 54
26 92 11
26 93 6
26 94 33
26 95 56
26 96 37
26 97 48
26 98 44
26 99 30
27 28 3
27 29 4
27 30 4
27 31 28
27 32 33
27 33 5
27 34 21
27 35 23
27 36 5
27 37 24
27 38 30
27 39 18
