source,target,mlf_score,global_score,df_alpha,ecm_alpha,nc_alpha,weight,lans_alpha,gloss_alpha,pf_alpha
700,730,709.782712893384,6956,6.0285629253975515e-05,0.012372290715575218,0.0,6956,0.0,0.198807,0.634716187223121
700,723,1.4070454811183767e-09,269,0.7266589279821651,0.4811992645263672,0.9999999979853254,269,0.41666666666666663,0.843307,0.638026754768051
700,635,208.4784331927626,88,0.9011764759397047,0.018629511818289757,0.0,88,0.0,1.0,0.561465119642014
700,673,-0.0,343,0.6651271304875135,0.6327604055404663,1.0,343,0.5862068965517242,0.769863,0.606904293640334
700,736,709.782712893384,4778,0.0018417441243725463,0.006448716856539249,0.0,4778,0.0,0.0682557,0.0108099510768858
700,733,-0.0,540,0.524822780070231,0.5933446288108826,1.0,540,0.31034482758620685,0.676165,0.325847453819983
700,682,-0.0,379,0.5922320899570936,0.5903415679931641,1.0,379,0.5517241379310345,0.684664,0.566126097798472
625,627,5.5511151231257985e-15,141,0.7176862794821722,0.6461365818977356,0.9999999999999898,141,0.7307692307692308,0.791183,0.639655181418391
625,702,709.782712893384,3011,0.00025760815553943495,0.001828797860071063,0.0,3011,0.0,0.0126852,0.294433766874108
625,529,9.104153813634172,329,0.457957122680547,0.38378751277923584,8.899257676031613e-05,329,0.34615384615384615,0.516263,0.486586011183697
625,574,29.951518523551,478,0.3189040859700819,0.2806509733200073,6.938893903907228e-14,478,0.23076923076923073,0.338444,0.0432984031985458
625,591,8.671076227996752e-09,214,0.6033783871531335,0.5559293031692505,0.9999999873465679,214,0.5,0.676512,0.416421199521146
625,498,2.6770635511734078,177,0.6589365539537116,0.299297571182251,0.059205055860898526,177,0.6923076923076923,0.795097,0.504945153672584
625,613,0.05898685510715148,75,0.8387017167343647,0.3206195533275604,0.9286476674973599,75,0.9090909090909091,0.948003,0.598667133355664
625,663,-0.0,183,0.6496050941612382,0.6288645267486572,1.0,183,0.6153846153846154,0.757559,0.40350955905385
625,645,2.6394059205555314,264,0.5354023701899119,0.4461924433708191,0.06330042503017608,264,0.42307692307692313,0.619031,0.268334829475852
625,647,2.103720615128777,460,0.3332481039009779,0.34639742970466614,0.1128103992588978,460,0.2692307692307693,0.391034,0.162830457976351
625,579,15.982273109828764,272,0.505231357822953,0.3677634298801422,8.153799679888607e-08,272,0.3846153846153846,0.463848,0.506725380600476
625,506,10.258473347840741,702,0.1832399085033133,0.23216883838176727,3.0019301098915818e-05,702,0.11538461538461542,0.226197,0.059256239377222
625,723,2.740051059452468,191,0.6373603117356736,0.25503864884376526,0.0557991890599836,191,0.5769230769230769,0.772122,0.283016187949955
625,673,6.661338147750941e-16,178,0.6573724250022266,0.5909038186073303,0.9999999999999988,178,0.6538461538461539,0.781937,0.510943981335071
625,682,9.84101689028223e-13,230,0.5807720521062126,0.5507420897483826,0.9999999999984573,230,0.46153846153846156,0.654889,0.585590205642632
625,720,2.220446049250313e-16,127,0.7418648382902095,0.40931931138038635,0.9999999999999996,127,0.8461538461538461,0.887667,0.560463040251116
625,575,0.022862959905567578,365,0.4198170208571368,0.4129028916358948,0.9744498865633189,365,0.3076923076923077,0.503393,0.122663773980465
625,730,-0.0,141,0.7176862794821722,0.7258495688438416,1.0,141,0.7307692307692308,0.867102,0.373440988367613
625,691,-0.0,192,0.6358453849154773,0.6471351385116577,1.0,192,0.5384615384615384,0.726623,0.397519341969271
625,648,62.52063994578893,737,0.16785472292381798,0.20252113044261932,0.0,737,0.07692307692307687,0.211503,0.122580279073947
625,2189,709.782712893384,829,0.13310017464847523,0.04869072884321213,0.0,829,0.038461538461538436,0.14093,0.590921052960109
625,733,11.95000586205445,566,0.2568963825022399,0.2878957688808441,5.334039567039817e-06,566,0.15384615384615385,0.311377,0.403829423483778
625,554,13.101371383994255,493,0.30740530170186997,0.3036804795265198,1.6423997964976067e-06,493,0.1923076923076923,0.354065,0.403833003728504
571,627,-0.0,236,0.6445923842421498,0.712414026260376,1.0,236,0.7241379310344828,0.784436,0.305407287175748
571,702,709.782712893384,3906,0.03306584338436336,0.1779593676328659,0.0,3906,0.03703703703703709,0.841847,0.388025624073563
571,529,29.688234633204495,1227,0.12480851755607991,0.22080639004707336,1.0724754417879012e-13,1227,0.11111111111111116,0.231457,0.640885041785904
571,574,-0.0,180,0.7698465018482266,0.8317411541938782,1.0,180,0.8,0.890885,0.638748678839346
571,591,-0.0,228,0.7140233869036122,0.7805044054985046,1.0,228,0.7857142857142857,0.849608,0.421734768847194
571,498,-0.0,179,0.7948868586633725,0.47401246428489685,1.0,179,0.6153846153846154,0.923449,0.506138594517286
571,613,58.55251440931868,540,0.3444223138272162,0.18067783117294312,0.0,540,0.2727272727272727,0.523792,0.63231130606558
571,691,-0.0,1131,0.29176099493071783,0.49823036789894104,1.0,1131,0.28125,0.649338,0.628891249718376
571,554,-0.0,414,0.6119686754080736,0.727775514125824,1.0,414,0.5517241379310345,0.806549,0.209884399450157
571,663,-0.0,521,0.5638976345441484,0.6789478063583374,1.0,521,0.4444444444444444,0.786663,0.99451416427652
571,578,709.782712893384,2523,0.06143711784122985,0.10386376827955246,0.0,2523,0.0,0.362851,0.612191827902299
571,736,417.62099952642996,2642,0.06871696317980769,0.20175905525684357,0.0,2642,0.13043478260869568,0.584411,0.561894438839984
571,730,143.10844683028435,3664,0.08070786836758836,0.5301298499107361,0.0,3664,0.11111111111111116,0.998542,0.482728727683327
571,723,-0.0,123,0.8752408508397479,0.4795873463153839,1.0,123,0.8333333333333334,0.970832,0.0002469944380956
571,653,709.782712893384,1691,0.05632333688006608,0.05592890456318855,0.0,1691,0.0,0.161086,0.0655876583495211
571,575,-0.0,443,0.5854830659086678,0.7104402780532837,1.0,443,0.5185185185185186,0.778672,0.16557233638204
571,733,709.782712893384,8269,0.0002294330977375969,0.017505262047052383,0.0,8269,0.0,0.528223,0.378183305284389
571,647,709.782712893384,7566,9.574131765099914e-05,0.008327444083988667,0.0,7566,0.0,0.224945,0.488538186481256
571,648,-0.0,252,0.8094594536367223,0.8739088773727417,1.0,252,0.7407407407407407,0.9732,0.531366139733321
571,673,-0.0,447,0.5957611711725461,0.6644670963287354,1.0,447,0.4814814814814815,0.783498,0.0316965031499456
571,682,-0.0,420,0.5592836057855808,0.6745597720146179,1.0,420,0.5555555555555556,0.738106,0.607594518933139
571,506,-0.0,1172,0.3589512192350688,0.6028409004211426,1.0,1172,0.2962962962962963,0.906098,0.363888504562051
571,645,-0.0,395,0.5579798671284302,0.6083983182907104,1.0,395,0.5454545454545454,0.727694,0.385302287303377
571,579,-0.0,385,0.3786392315572884,0.457218199968338,1.0,385,0.43333333333333335,0.725788,0.3512060339309
579,627,85.70710338764573,516,0.27004150516526815,0.1989634782075882,0.0,516,0.27586206896551724,0.247987,0.391200612824829
579,702,-0.0,377,0.38648710012261844,0.44109290838241577,1.0,377,0.5,0.615767,0.61023528800735
579,529,28.691715917965073,422,0.3443003684053232,0.2884537875652313,2.4014124022642136e-13,422,0.4,0.377353,0.30803785150775
579,574,46.17554980673368,557,0.24273546806687418,0.2195742130279541,0.0,557,0.1333333333333333,0.193193,0.56258221626234
579,591,44.73367479466923,516,0.27004150516526815,0.2392311990261078,0.0,516,0.30000000000000004,0.299664,0.631745705904874
579,498,4.760059013733157e-11,95,0.7892798444950665,0.5870146751403809,0.9999999999121597,95,0.8666666666666667,0.938691,0.642222274829094
579,613,0.11882088387386193,86,0.8072407181507767,0.5312594771385193,0.8665272067186439,86,0.8181818181818181,0.936709,0.580077681277776
579,691,172.49515305395678,1005,0.07376331817270954,0.09575162827968597,0.0,1005,0.0,0.0548608,0.451759233746712
579,554,15.801971599258557,546,0.24978777261498586,0.2586735486984253,1.0927402271931896e-07,546,0.16666666666666663,0.300048,0.376050046777979
579,663,0.047785492236311636,370,0.3934826204982974,0.4043836295604706,0.9480608672350737,370,0.5333333333333333,0.51428,0.613750680930952
579,682,3.9216296877300903e-11,266,0.5129875378914454,0.49460458755493164,0.9999999999419346,266,0.6333333333333333,0.58269,0.167319809840302
579,648,2.928279840873202e-11,382,0.3815639807518322,0.4291905164718628,0.9999999999588776,382,0.4666666666666667,0.602849,0.0179148421915368
