id,IATA,Latitude,Longitude,Name,City,Country,Label,degree,weighted_degree,component
598,FNT,42.96540069580078,-83.74359893798828,Bishop International Airport,Flint,United States,KFNT,7,3951,1
2186,SRQ,27.39539909362793,-82.55439758300781,Sarasota Bradenton International Airport,Sarasota,United States,KSRQ,6,3945,1
593,FAR,46.92070007324219,-96.81580352783205,Hector International Airport,Fargo,United States,KFAR,9,3863,1
155,YYT,47.618598938,-52.7518997192,St. John's International Airport,St. John's,Canada,CYYT,12,3644,1
642,JAN,32.3111991882,-90.0758972168,Jackson-Medgar Wiley Evers International Airport,Jackson,United States,KJAN,8,3525,1
127,YTZ,43.627499,-79.396202,Billy Bishop Toronto City Centre Airport,Toronto,Canada,CYTZ,13,3251,1
549,CID,41.88470077514648,-91.71080017089844,The Eastern Iowa Airport,Cedar Rapids,United States,KCID,11,3204,1
600,FWA,40.97850037,-85.19509888,Fort Wayne International Airport,Fort Wayne,United States,KFWA,10,3037,1
709,PNS,30.473400115967,-87.186599731445,Pensacola Regional Airport,Pensacola,United States,KPNS,11,2830,1
740,TLH,30.396499633789062,-84.35030364990234,Tallahassee Regional Airport,Tallahassee,United States,KTLH,7,2375,1
507,ATW,44.2580986023,-88.5190963745,Appleton International Airport,Appleton,United States,KATW,7,2320,1
592,EYW,24.55610084533692,-81.75959777832031,Key West International Airport,Key West,United States,KEYW,8,2192,1
512,AVP,41.3385009766,-75.72339630130001,Wilkes Barre Scranton International Airport,Scranton,United States,KAVP,5,2148,1
717,RDM,44.2541008,-121.1500015,Roberts Field,Redmond-Bend,United States,KRDM,6,2024,1
608,GRB,44.48509979248047,-88.12960052490234,Austin Straubel International Airport,Green Bay,United States,KGRB,4,1903,1
2177,MGM,32.30059814,-86.39399719,Montgomery Regional (Dannelly Field) Airport,MONTGOMERY,United States,KMGM,3,1842,1
2193,VPS,30.4832,-86.525398,Destin-Ft Walton Beach Airport,Valparaiso,United States,KVPS,5,1756,1
496,AGS,33.36989974975586,-81.9645004272461,Augusta Regional At Bush Field,Bush Field,United States,KAGS,3,1756,1
