source,target,weight
700,714,265
700,2182,132
700,718,422
700,720,283
700,1877,201
700,723,269
700,724,113
700,725,5487
700,726,3637
700,2183,101
700,2215,126
700,729,225
700,736,4778
700,739,363
700,2246,123
700,2067,226
700,741,422
700,2191,1216
700,2248,162
700,927,589
700,929,1297
700,930,472
700,1894,1057
700,995,529
700,1005,1170
700,1412,331
700,1417,194
700,1422,726
700,1426,122
700,2069,356
700,517,1
929,506,188
929,539,717
929,552,792
929,554,588
929,565,621
929,579,802
929,597,163
929,625,624
929,645,164
929,665,290
929,673,198
929,708,1245
929,739,556
929,930,5
929,984,107
929,1417,41
929,1894,1
1894,506,195
1894,539,71
1894,554,206
1894,579,818
1894,597,224
1894,625,609
1894,632,815
1894,645,151
1894,665,361
1894,673,155
1894,739,691
1894,937,31
1894,984,14
1894,995,4
78,83,33
78,2045,32
79,145,26
145,1984,20
145,2055,20
145,2065,18
85,125,30
126,2660,1
91,1860,8
554,486,289
554,496,303
554,498,822
554,506,1023
554,510,213
554,511,254
554,512,162
554,514,302
554,520,305
554,527,413
554,535,718
554,537,1938
554,539,556
554,541,254
554,542,217
554,546,272
554,547,321
554,548,415
554,552,355
554,555,340
554,564,117
554,565,398
554,2171,175
554,569,207
554,578,1501
554,579,546
554,2173,212
554,595,304
554,597,352
554,2211,214
554,605,214
554,607,446
554,612,311
554,613,317
554,618,1048
554,619,160
554,622,218
554,623,130
554,2212,138
554,625,493
554,630,405
554,632,374
554,642,256
554,643,369
554,645,635
554,650,237
554,653,577
554,657,20
554,2213,222
554,661,194
554,664,211
554,665,93
554,667,382
554,2177,743
554,671,1236
554,673,338
554,674,211
554,2178,478
554,677,394
554,683,330
554,685,317
554,2181,203
554,689,781
554,692,354
554,695,279
554,697,3645
554,2214,156
554,699,215
554,708,401
554,709,215
554,714,199
554,2182,1180
554,718,438
554,720,345
554,1877,279
554,723,157
554,724,231
554,725,4784
554,726,175
554,2183,376
554,2215,263
554,729,366
554,736,4506
554,737,2967
554,2186,172
554,739,257
554,2067,1156
554,740,165
554,741,443
554,2187,222
554,2188,28
554,2191,370
554,2193,182
554,2194,160
554,927,383
554,949,147
554,965,1823
554,974,559
554,985,348
554,986,634
554,995,389
554,1002,297
554,1005,868
554,2195,244
554,1404,155
554,1412,284
554,1417,1033
554,1421,166
554,1422,507
554,1424,116
554,1426,108
579,486,231
579,498,95
579,503,28
579,506,927
579,507,102
579,510,97
579,511,291
579,512,370
579,513,123
579,514,117
579,517,88
579,518,689
579,520,685
579,526,243
579,527,255
579,536,425
579,537,129
579,539,347
579,541,858
579,542,79
579,546,1016
579,548,1666
579,549,659
579,550,34
579,552,161
579,555,160
579,565,158
579,566,414
579,569,99
579,578,523
579,585,142
579,587,77
579,2243,53
579,589,278
579,597,287
579,600,74
579,608,85
579,611,163
579,612,623
579,613,86
579,619,84
579,622,579
579,625,272
579,632,196
579,639,83
579,643,1953
579,645,118
579,646,103
579,650,104
579,653,829
579,660,122
579,661,123
579,664,102
579,665,326
579,667,133
579,671,81
579,673,265
579,674,163
579,676,501
579,680,162
579,683,173
579,685,1082
579,688,1071
579,689,97
579,692,695
579,695,1762
579,697,138
579,703,411
579,708,142
579,2244,52
579,714,83
579,2182,45
579,718,131
579,720,80
579,1877,101
579,723,95
579,724,143
579,725,2943
579,726,80
579,2183,1399
579,2245,55
579,1878,129
579,729,147
579,736,113
579,739,244
579,2246,241
579,2067,101
579,741,184
579,2188,18
579,2189,532
579,2247,115
579,2191,107
579,2248,79
579,2194,431
579,965,2897
579,966,1226
579,995,313
579,1005,784
579,1417,1187
579,494,4
625,498,177
625,506,702
625,510,120
625,514,127
625,527,94
625,536,331
625,537,101
625,541,201
625,547,82
625,548,127
625,551,11
625,552,129
625,555,119
625,559,685
625,565,108
625,569,206
625,595,76
625,597,114
625,611,451
625,612,95
625,613,75
625,622,611
625,564,26
625,632,133
625,643,107
625,645,264
625,652,131
625,2254,55
625,661,1371
625,664,87
625,665,364
625,673,178
625,683,626
625,688,1190
625,689,527
625,692,136
625,697,1888
625,708,124
625,714,86
625,2182,238
625,718,141
625,720,127
625,1877,47
625,723,191
625,725,444
625,726,793
625,2183,125
625,729,334
625,2255,49
625,737,1583
625,739,919
625,2067,78
625,741,144
625,2189,829
625,2191,90
625,2248,50
625,932,423
625,965,2306
625,984,1273
625,986,715
625,987,708
625,995,243
625,1187,766
625,1412,114
625,1417,828
625,1422,448
625,1426,85
625,2671,2
625,2732,2
2047,137,3
114,2054,3
116,117,4
117,1858,1
2048,123,4
665,488,81
665,498,82
665,502,65
665,506,634
665,510,126
665,514,105
665,520,90
665,527,274
665,537,124
665,539,280
665,548,93
665,552,171
665,555,226
665,578,16
665,597,129
665,613,652
665,618,263
665,628,167
665,642,295
665,643,644
665,653,145
665,657,27
665,659,13
665,661,272
665,667,93
665,671,109
665,683,158
665,687,132
665,688,380
665,689,234
665,690,929
665,692,258
665,697,1179
665,708,179
665,714,128
665,718,144
665,722,878
665,723,179
665,724,165
665,725,144
665,726,81
665,729,145
665,735,397
665,736,104
665,737,1715
665,739,283
665,741,197
665,2189,142
665,2190,800
665,952,112
665,958,86
665,963,28
665,2188,5
665,2266,9
665,1989,2
665,2006,3
506,486,236
506,488,2695
506,490,109
506,495,159
506,496,305
506,498,2532
506,507,1361
506,510,572
506,511,290
506,512,846
506,513,620
506,514,381
506,520,436
506,526,109
506,527,442
506,2169,117
506,535,271
506,536,2343
506,537,206
506,539,1106
506,541,309
506,542,142
506,546,389
506,547,207
506,548,465
506,549,115
506,552,525
506,555,636
506,559,1326
506,564,200
506,2170,139
506,565,446
506,2171,189
506,568,445
506,569,190
506,2172,125
506,578,1316
506,582,225
506,586,2286
506,589,123
506,2173,512
506,592,194
506,593,713
506,595,175
506,597,1452
506,598,868
506,599,687
506,2174,79
506,600,162
506,605,262
506,607,172
506,608,1331
506,610,521
506,611,193
506,612,332
506,613,437
506,2175,115
506,618,580
506,619,265
506,622,332
506,628,407
506,630,218
506,632,705
506,642,290
506,643,851
506,645,663
506,646,630
506,650,314
506,2176,159
506,653,309
506,660,516
506,661,662
506,664,593
506,667,567
506,2177,257
506,671,1947
506,673,1273
506,674,467
506,2178,191
506,676,213
506,2179,148
506,677,251
506,2180,79
506,680,124
506,683,885
506,685,166
506,2181,149
506,688,300
506,689,230
506,692,449
506,695,703
506,697,3178
506,699,117
506,703,124
506,708,539
506,709,331
506,714,135
506,2182,1535
506,718,805
506,720,695
506,1877,188
506,723,3563
506,724,678
506,725,415
506,726,496
506,2183,462
506,1878,149
506,729,427
506,2184,150
506,2185,227
506,735,130
506,736,458
506,737,4660
506,738,199
506,2186,291
506,739,606
506,2067,1657
506,740,262
506,741,1046
506,2187,253
506,2188,32
506,2189,203
506,2190,2637
506,2191,361
506,2192,111
506,2193,289
506,2194,232
506,927,331
506,930,263
506,932,547
506,934,231
506,935,51
506,936,183
506,937,203
506,949,163
506,952,1424
506,958,503
506,965,268
506,966,1035
506,974,938
506,983,321
506,984,1112
506,985,351
506,986,816
506,987,310
506,989,172
506,995,295
506,998,103
506,1002,236
506,1005,197
506,2195,272
506,1187,1546
506,1412,290
506,1417,217
506,1421,117
506,1422,707
506,1423,25
506,1426,96
506,2069,307
506,2254,2
514,539,304
514,565,1422
514,597,157
514,673,1951
514,695,1189
514,708,1370
514,718,1485
514,724,1043
514,741,145
514,1417,961
597,494,141
597,498,1896
597,510,129
597,511,713
597,527,128
597,537,205
597,539,655
597,552,1675
597,555,950
597,565,1205
597,592,201
597,613,926
597,618,80
597,619,572
597,632,1283
597,638,680
597,643,190
597,645,445
597,649,32
597,650,711
597,661,2135
597,674,2953
597,683,235
597,685,307
597,2250,103
597,1876,27
597,708,98
597,714,965
597,718,168
597,720,1054
597,739,1467
597,2246,204
597,741,432
597,2191,826
597,930,127
597,931,19
597,932,32
597,934,27
597,937,200
597,983,23
597,984,126
597,986,150
597,989,253
597,996,179
597,2251,46
597,998,50
597,999,124
597,1000,72
597,1002,228
597,1005,457
597,2252,42
597,1412,267
597,2249,71
597,1417,549
597,1422,74
597,1426,35
597,2068,90
597,2329,48
597,626,16
597,987,14
645,488,706
645,510,347
645,527,186
645,536,164
645,537,396
645,538,617
645,539,177
645,548,194
645,552,267
645,555,159
645,565,135
645,618,339
645,632,155
645,643,230
645,652,803
645,673,545
645,683,478
645,687,945
645,692,204
645,695,204
645,697,168
645,708,189
645,2182,203
645,718,604
645,720,232
645,723,230
645,724,1164
645,725,508
645,726,919
645,2183,157
645,729,40
645,735,1994
645,736,254
645,737,2008
645,2186,563
645,739,1357
645,2067,196
645,741,426
645,927,501
645,2050,116
645,930,295
645,931,288
645,932,668
645,934,302
645,937,197
645,965,484
645,984,165
645,985,233
645,986,1429
645,987,310
645,989,806
645,995,427
645,1005,1012
645,1187,1421
645,1404,210
645,1405,277
645,1411,139
645,1412,653
645,2249,182
645,2261,91
645,1417,419
645,1421,132
645,1422,682
645,1426,258
645,2068,143
645,2069,250
645,1427,190
645,1995,6
645,2702,2
673,520,726
673,527,157
673,539,156
673,548,141
673,552,1927
673,555,665
673,565,97
673,592,211
673,605,92
673,612,1057
673,632,159
673,643,225
673,667,147
673,672,12
673,683,222
673,692,1409
673,708,161
673,709,144
673,718,257
673,720,1568
673,725,3296
673,729,122
673,739,147
673,740,200
673,741,279
673,2189,1628
673,927,165
673,2050,53
673,930,285
673,931,55
673,932,308
673,934,242
673,935,28
673,936,247
673,937,187
673,949,50
673,961,61
673,965,500
673,983,221
673,984,520
673,985,119
673,986,225
673,987,177
673,989,231
673,993,15
673,995,271
673,996,107
673,998,115
673,999,60
673,1002,118
673,1005,618
673,2195,100
673,1404,62
673,1405,191
673,1410,56
673,1411,115
673,1412,266
673,1413,230
673,1417,436
673,1418,119
673,1421,76
673,1422,189
673,1424,158
673,1426,53
673,2068,198
673,2069,50
673,1407,16
673,731,9
673,1995,2
2050,927,11
949,965,16
965,510,435
965,668,25
965,725,990
965,726,880
965,738,944
965,932,196
965,934,101
965,938,239
965,939,186
965,940,169
965,941,83
965,942,223
965,943,68
965,944,93
965,945,77
965,946,264
965,947,313
965,948,68
965,950,109
965,951,61
965,952,1314
965,953,297
965,954,89
965,955,25
965,956,35
965,957,63
965,958,205
965,959,126
965,960,28
965,961,658
965,962,148
965,963,95
965,964,100
965,966,1480
965,967,198
965,2323,29
965,968,241
965,2324,24
965,2325,28
965,2326,126
965,973,110
965,974,264
965,975,223
965,976,240
965,977,341
965,978,754
965,979,175
965,2327,129
965,982,343
965,2257,301
965,2266,94
965,2258,184
965,2259,56
965,984,236
965,986,156
965,987,190
965,992,139
989,928,35
989,984,12
989,988,47
989,1410,26
989,927,21
989,1426,2
989,930,2
1896,992,12
1897,992,7
2051,992,29
2053,135,22
1984,2055,4
697,488,2156
697,521,304
697,524,508
697,528,208
697,538,125
697,588,149
697,594,605
697,602,268
697,652,802
697,654,24
697,661,1352
697,669,204
697,681,419
697,687,421
697,690,132
697,693,26
697,696,63
697,688,688
697,710,33
697,717,189
697,722,105
697,725,268
697,727,776
697,735,409
697,736,341
697,737,305
697,738,149
697,2264,279
697,2190,1449
697,1161,179
697,1187,1626
697,1189,1126
697,741,900
736,488,200
736,510,89
736,521,93
736,527,2333
736,528,232
736,534,55
736,538,118
736,539,141
736,540,70
736,543,60
736,558,33
736,559,385
736,561,62
736,565,2165
736,568,125
736,583,75
736,588,275
736,593,431
736,594,84
736,602,112
736,604,101
736,606,96
736,614,88
736,616,83
736,629,170
736,632,2057
736,641,90
736,652,284
736,658,98
736,661,486
736,667,69
736,669,117
736,680,674
736,681,91
736,683,2063
736,687,230
736,688,804
736,689,443
736,690,102
736,706,160
736,710,84
736,714,296
736,715,282
736,717,102
736,718,2462
736,721,30
736,722,148
736,725,273
736,726,1262
736,734,152
736,735,206
736,671,245
736,737,167
736,738,155
736,739,1380
736,2189,730
736,2190,348
736,2280,148
736,2281,29
736,952,608
736,974,754
736,1161,752
736,1187,1028
736,1879,2
738,618,1272
738,687,324
738,735,399
738,737,226
738,952,46
738,974,157
974,725,117
974,735,947
974,942,37
974,952,119
974,966,119
974,978,57
974,980,29
1183,687,565
1183,735,794
1183,1182,55
1183,1187,735
1183,1189,517
1184,687,513
1184,725,850
1184,735,778
1184,1187,779
1184,1189,112
1187,524,114
1187,687,292
1187,725,1791
1187,735,1284
1187,737,942
1187,1161,326
1187,1182,302
1187,1185,537
1187,1188,175
1187,1189,1349
1187,2267,647
1189,687,744
1189,725,1059
1189,735,1052
1189,737,1166
1189,1181,48
1189,1185,213
1189,1186,56
1189,1188,7
1189,2267,63
725,488,80
725,510,131
725,524,244
725,527,70
725,528,1260
725,539,240
725,594,91
725,618,73
725,634,81
725,661,93
725,679,509
725,683,2657
725,687,390
725,689,674
725,714,483
725,722,65
725,726,84
725,729,823
725,735,603
725,737,489
725,739,94
725,2264,652
725,2190,67
527,510,72
527,539,256
527,548,76
527,552,102
527,555,80
527,565,41
527,582,100
527,613,364
527,618,131
527,643,89
527,661,103
527,683,92
527,708,79
527,709,61
527,714,923
527,718,195
527,726,883
527,739,103
527,741,164
527,2188,14
527,2270,5
539,488,1048
539,498,215
539,510,2155
539,520,1012
539,537,211
539,548,120
539,552,104
539,555,153
539,565,204
539,569,293
539,582,507
539,611,771
539,613,407
539,618,121
539,632,126
539,638,184
539,643,138
539,653,1065
539,661,81
539,667,136
539,671,222
539,674,88
539,683,157
539,685,358
539,688,1757
539,692,167
539,695,98
539,708,101
539,714,313
539,2182,98
539,718,334
539,723,108
539,724,191
539,726,112
539,729,188
539,739,157
539,741,364
539,1002,191
539,1005,755
539,1417,73
539,1422,545
552,498,957
552,510,2094
552,548,1180
552,555,10
552,587,14
552,611,213
552,613,504
552,632,207
552,661,1307
552,674,108
552,683,1811
552,695,1582
552,720,141
552,723,154
552,724,1676
552,729,170
552,739,686
552,2067,279
552,741,2330
552,598,3
555,718,557
555,722,298
555,724,1372
555,739,73
555,741,71
555,1002,153
555,687,383
565,611,909
565,643,741
565,661,782
565,667,48
565,674,834
565,680,730
565,683,698
565,698,42
565,718,84
565,720,446
565,724,776
565,731,35
565,739,63
565,741,70
565,2194,427
565,2188,2
565,708,3
632,618,552
632,661,70
632,667,67
632,718,467
632,724,1415
632,741,135
661,488,889
661,568,211
661,618,90
661,667,49
661,674,545
661,683,1507
661,687,1358
661,2269,9
661,739,106
661,741,3255
664,731,23
664,705,14
674,683,2270
674,724,1534
674,739,142
674,741,2569
683,510,92
683,568,259
683,592,202
683,618,352
683,667,64
683,739,125
683,741,152
685,486,221
685,494,34
685,564,231
685,600,306
685,623,179
685,649,35
685,1876,13
685,626,19
708,618,1198
708,667,1372
708,718,713
708,724,1417
708,739,1484
708,741,126
718,618,1705
718,667,473
718,739,76
718,741,188
718,2188,17
723,741,1900
724,494,33
724,592,35
724,619,543
724,714,886
724,739,69
739,532,61
739,568,221
739,573,64
739,582,352
739,611,1253
739,618,136
739,636,123
739,644,96
739,653,30
739,684,185
739,688,71
739,689,119
739,694,108
739,726,79
739,2282,157
739,741,84
739,2189,52
2067,705,19
741,494,49
741,498,2292
741,510,343
741,520,553
741,537,73
741,542,1147
741,569,1320
741,592,143
741,598,609
741,605,11
741,611,1370
741,618,103
741,619,849
741,638,80
741,643,56
741,667,114
741,671,81
741,695,89
741,709,61
741,714,89
741,726,2145
741,729,59
741,740,88
741,2188,15
741,984,152
741,995,223
741,1417,607
927,926,154
927,2322,37
927,930,34
927,931,23
927,937,31
927,988,46
927,1005,50
927,1417,10
927,2252,1
937,930,41
937,984,13
937,995,41
937,1404,12
937,2068,41
937,1005,14
937,1405,21
937,1426,5
984,930,142
984,931,14
984,932,175
984,934,136
984,936,252
984,952,565
984,966,609
984,983,132
984,985,12
984,986,565
984,987,128
984,992,161
984,1005,131
984,1417,101
984,1422,33
984,1424,49
984,2068,48
985,986,30
985,2730,1
986,930,334
986,932,195
986,934,280
986,936,78
986,983,98
986,987,143
986,1895,2
987,932,138
987,934,96
987,935,73
987,936,89
987,983,94
987,2195,22
987,992,21
992,930,78
992,990,11
992,991,46
992,1005,427
992,1407,13
992,1898,6
992,995,10
995,993,106
995,994,92
995,1005,189
995,933,14
998,1005,219
1005,695,72
1005,996,165
1005,997,11
1005,999,43
1005,1000,46
1005,1001,80
1005,1002,257
1005,1003,37
1005,1004,18
1005,2252,40
1005,1418,47
1005,1899,7
1005,1900,14
1005,1967,3
1005,1968,5
1404,930,23
1404,1405,166
1404,1406,51
1404,1409,65
1404,1410,27
1404,1417,44
1404,1418,62
1404,1420,30
1404,1426,29
1404,1427,29
1404,2534,1
1405,1406,48
1405,1407,19
1405,1411,79
1405,1420,102
1405,2068,116
1405,1426,21
1405,1427,1
1411,2068,126
1411,1421,16
1417,643,685
1417,930,128
1417,931,47
1417,1406,76
1417,1409,94
1417,1410,27
1417,1412,480
1417,1413,299
1417,1414,92
1417,1415,22
1417,1416,93
1417,690,103
1417,695,9
1417,1418,41
1417,1419,12
1417,1426,81
1417,2534,35
1417,2532,322
1417,1995,3
1421,2068,25
1422,1423,157
1422,1424,199
1426,930,93
1426,1409,88
1426,1410,8
1426,1412,30
1426,1413,41
1426,1418,18
1426,1419,12
1426,1424,54
1426,1425,58
1426,2535,36
1426,2532,72
1426,1420,8
1426,2534,49
1426,1406,1
2068,1420,92
2068,1424,3
2068,1427,584
486,705,19
486,731,42
486,698,14
705,511,31
705,578,13
705,599,7
705,611,22
705,623,19
705,626,10
705,703,18
705,549,12
705,704,22
705,650,22
705,1877,20
705,2184,22
705,2246,13
705,2276,10
705,2191,34
705,1878,7
705,546,15
705,600,13
705,613,14
705,719,13
705,2187,12
705,518,6
705,585,6
705,612,13
705,676,6
705,1876,6
731,507,10
731,518,13
731,522,7
731,525,22
731,546,13
731,578,11
731,593,11
731,599,11
731,600,12
731,611,32
731,612,12
731,613,14
731,676,12
731,711,10
731,719,11
731,511,24
731,526,13
731,623,22
731,650,31
731,688,22
731,2187,12
731,2191,55
731,2194,20
731,2189,19
731,549,13
731,585,13
731,1875,10
731,626,13
731,704,21
731,653,11
731,694,11
731,1876,14
731,1877,13
731,1878,12
731,551,13
731,2184,24
731,2276,12
488,2164,58
488,568,149
488,618,91
488,687,80
488,2707,1
568,502,151
568,510,419
568,520,92
568,586,124
568,618,852
568,620,436
568,2197,216
568,653,132
568,2216,199
568,688,124
568,726,449
568,2189,117
568,628,7
568,584,4
618,510,237
618,520,61
618,548,705
618,562,158
618,582,41
618,586,82
618,613,606
618,620,171
618,638,127
618,643,832
618,653,726
618,2216,103
618,667,69
618,687,70
618,688,162
618,709,35
618,714,259
618,726,225
618,2189,99
687,510,1694
687,524,165
687,528,72
687,538,419
687,588,116
687,602,59
687,652,257
687,688,301
687,690,263
687,952,192
687,640,16
687,2260,5
491,590,103
491,619,166
491,2165,250
491,2166,121
491,2204,42
590,619,4
590,2204,46
619,2165,10
619,2203,93
619,2204,49
619,695,156
493,737,51
493,2210,3
737,510,1068
737,528,137
737,538,259
737,652,166
737,690,206
737,952,608
497,544,27
498,2167,59
498,2168,109
507,640,6
510,586,95
510,620,37
510,2197,647
510,652,218
510,667,303
510,735,140
511,698,15
520,1002,148
549,698,6
549,640,22
578,698,10
586,726,85
593,640,16
599,640,23
600,698,15
600,640,6
611,640,16
628,640,14
643,996,146
650,698,22
667,621,31
667,666,1
667,2270,15
667,726,744
667,584,2
676,640,9
695,638,87
695,996,109
695,999,31
703,640,19
703,698,12
720,1002,165
726,952,523
726,966,28
726,980,32
726,620,3
1878,698,10
1878,640,13
2184,640,21
2184,698,12
735,528,77
735,538,367
735,690,145
735,722,138
735,952,519
735,2190,561
2191,698,18
930,991,17
930,1410,10
930,1407,9
930,1424,6
932,934,46
932,936,319
932,983,186
932,935,13
934,935,45
934,936,61
935,933,3
935,936,37
935,2195,1
936,933,11
952,594,215
952,690,120
952,942,80
952,946,108
952,947,178
952,944,17
952,953,124
952,957,16
952,959,101
952,961,63
952,962,89
952,966,389
952,969,46
952,973,197
952,976,18
952,977,716
952,978,540
952,980,28
952,982,450
952,2257,631
958,966,104
958,978,172
966,938,449
966,939,16
966,942,56
966,946,100
966,947,129
966,953,90
966,959,45
966,961,82
966,967,34
966,968,508
966,969,91
966,972,123
966,977,566
966,978,115
966,980,60
966,982,514
966,2257,128
966,979,46
2195,961,1
1412,1406,51
1412,1413,205
1412,1419,5
1412,2532,56
1412,2533,24
1412,2534,5
1423,1424,253
508,2196,54
2196,707,17
620,2216,61
620,2197,60
2197,562,231
521,2198,62
521,2199,74
521,2200,70
521,2201,87
521,2202,177
521,640,16
522,640,13
524,640,22
528,602,130
528,658,37
658,713,2
538,634,9
540,640,13
698,719,15
698,626,12
698,2239,3
698,2276,6
551,2671,3
657,2268,26
572,2224,3
588,640,17
614,616,1
614,640,11
629,640,16
678,640,13
681,640,11
701,601,8
710,640,12
715,640,15
1161,1123,247
1161,1125,106
1161,1127,31
1161,1131,63
1161,1133,14
1161,1134,154
1161,1135,191
1161,1136,460
1161,1137,309
1161,1147,91
1161,1151,169
1161,1154,157
1161,1156,153
1161,1170,61
1161,1165,113
1161,1166,122
1161,2367,75
1161,2399,34
1161,2400,44
1161,1177,35
1161,2401,42
1161,1172,16
1161,1913,16
1161,2414,29
609,640,15
939,978,233
947,976,1
947,978,10
947,946,1
963,978,144
967,959,17
967,957,1
967,978,30
969,978,54
972,978,166
975,978,257
584,666,4
640,2260,33
640,2672,14
640,719,13
640,603,6
640,2706,6
603,2253,11
938,978,227
938,980,15
961,982,28
968,978,248
982,2257,21
2257,973,89
2257,978,309
2258,980,6
2259,978,91
953,942,14
953,944,2
953,978,74
970,978,39
2266,978,22
993,994,36
1410,1407,243
1410,1408,98
1410,1409,23
1410,1406,5
1413,1414,6
1418,1419,9
1137,1125,13
1137,1126,47
1137,1129,28
1137,1130,6
1137,1128,6
1137,1140,64
1137,2376,67
1137,2381,4
1137,2382,53
1137,2367,31
1137,2383,11
1137,2378,141
1137,2684,2
1137,2716,8
1137,2402,1
1137,2734,2
1154,1144,71
1154,1146,18
1154,1153,6
1154,1157,135
1154,2388,3
1154,1167,45
1154,2389,141
1154,2379,43
1157,2393,14
1157,2394,58
1157,2389,65
1157,2395,37
1157,1911,5
926,2322,8
926,2677,3
978,942,212
978,946,21
978,950,11
978,951,25
978,954,113
978,957,33
978,959,41
978,977,308
978,944,11
942,959,45
1122,2367,10
1122,2378,2
2367,1125,61
2367,1168,20
1123,2368,27
1123,2369,27
1123,1910,30
1123,1148,36
1123,2370,44
1123,1158,4
1123,1160,4
1123,2371,22
1123,2372,43
1123,2373,34
1123,1174,16
1123,2384,20
1123,2397,11
1123,2412,5
1123,2396,10
1123,2681,5
1123,2398,2
1123,2713,2
1123,2714,5
1910,2683,1
1148,2373,29
1158,2396,24
1158,1170,26
1160,2398,1
2373,1174,8
1124,1132,5
1124,1166,11
1132,1166,7
1166,1138,23
1166,1150,16
1166,1164,15
1166,1165,42
1166,1141,10
1166,2408,60
1166,1176,21
1166,2409,29
1166,2410,6
1166,1912,3
1125,1168,21
1125,1173,28
1125,2374,29
1125,2375,32
1173,2374,13
1126,2376,7
1127,2377,20
1127,2682,8
1128,1130,6
1129,2378,16
2378,1175,26
1131,2379,30
1134,1156,21
1156,2391,6
1156,2392,16
1156,2411,6
1135,2380,10
1140,1163,11
1140,2382,16
1140,1914,11
1140,2402,8
1140,2715,4
1138,1141,12
1138,1164,6
1141,1164,21
1139,1913,3
1913,1170,4
1163,2402,6
1163,1914,4
1142,1165,2
1142,2385,18
1142,2386,23
1165,1143,43
1165,1152,12
1165,1155,13
1165,2403,59
1165,2404,47
1165,2405,7
1165,2406,5
1165,1177,39
1165,2385,22
1165,2386,26
1165,2407,22
1165,2390,3
2386,1155,1
1143,2403,32
1145,2387,6
1145,1170,7
1149,1170,12
1170,1162,4
1170,2396,26
1170,2413,7
1152,2407,4
1152,2404,1
1167,2395,38
1155,1177,6
1155,2390,3
1177,1159,29
1177,2390,7
2400,1171,14
1176,2409,7
1172,2414,8
1169,1175,18
1185,1188,7
1406,2532,17
1406,1420,6
1409,1408,10
1420,1407,30
2659,1861,13
1899,1900,4
1952,2701,2
1967,1968,1
