id,IATA,Latitude,Longitude,Name,City,Country,Label,degree,weighted_degree,component
1141,SHG,66.88809967041,-157.16200256348,Shungnak Airport,Shungnak,United States,PAGH,3,43,4
2372,KWN,59.7551,-161.845,Quinhagak Airport,Quinhagak,United States,PAQH,1,43,4
1142,GLV,64.5504989624,-163.007003784,Golovin Airport,Golovin,United States,PAGL,3,43,17
2374,AIN,70.6380004883,-159.994995117,Wainwright Airport,Wainwright,United States,PAWI,2,42,4
2401,VDZ,61.13389969,-146.2480011,Valdez Pioneer Field,Valdez,United States,PAVD,1,42,4
1164,OBU,66.9123001099,-156.897003174,Kobuk Airport,Kobuk,United States,PAOB,3,42,4
2037,YUB,69.43329620361328,-133.0260009765625,Tuktoyaktuk Airport,Tuktoyaktuk,Canada,CYUB,1,42,9
1168,NUI,70.2099990845,-151.005996704,Nuiqsut Airport,Nuiqsut,United States,PAQT,2,41,4
1138,ABL,67.1063,-157.856989,Ambler Airport,Ambler,United States,PAFM,3,41,4
1173,ATK,70.46730041503906,-157.43600463867188,Atqasuk Edward Burnell Sr Memorial Airport,Atqasuk,United States,PATQ,2,41,4
2385,WMO,64.689201355,-163.412994385,White Mountain Airport,White Mountain,United States,PAWM,2,40,17
2053,ZFN,64.909697,-125.572998,Tulita Airport,Tulita,Canada,CZFN,2,39,9
37,YAT,52.9275016784668,-82.43190002441406,Attawapiskat Airport,Attawapiskat,Canada,CYAT,2,39,8
135,YWJ,65.21109771728516,-123.43599700927734,Déline Airport,Deline,Canada,CYWJ,2,38,9
101,YPY,58.7672004699707,-111.11699676513672,Fort Chipewyan Airport,Fort Chipewyan,Canada,CYPY,2,38,9
1419,NEV,17.205699920654297,-62.58990097045898,Vance W. Amory International Airport,Charlestown,Saint Kitts and Nevis,TKPN,4,38,56
1003,LGI,23.1790008545,-75.09359741210001,Deadman's Cay Airport,Dead Man's Cay,Bahamas,MYLD,1,37,38
2414,SNP,57.16730117797852,-170.22000122070312,St Paul Island Airport,St. Paul Island,United States,PASN,2,37,4
117,YRL,51.06689834594727,-93.79309844970705,Red Lake Airport,Red Lake,Canada,CYRL,4,37,3
2535,SAB,17.645000457763672,-63.220001220703125,Juancho E. Yrausquin Airport,Saba,Netherlands Antilles,TNCS,1,36,46
49,YCY,70.4860992432,-68.5167007446,Clyde River Airport,Clyde River,Canada,CYCY,2,36,7
2409,WTK,67.56610107421875,-162.97500610351562,Noatak Airport,Noatak,United States,PAWN,2,36,4
928,JBQ,18.57250022888184,-69.98560333251953,La Isabela International Airport,La Isabela,Dominican Republic,MDJB,1,35,19
2399,SDP,55.31499862670898,-160.5229949951172,Sand Point Airport,Sand Point,United States,PASD,1,34,4
2044,FSP,46.76290130615234,-56.173099517822266,St Pierre Airport,St.-pierre,Saint Pierre and Miquelon,LFVP,3,34,3
2375,PIZ,69.73290253,-163.0050049,Point Lay LRRS Airport,Point Lay,United States,PPIZ,1,32,4
1910,EMK,62.78609848,-164.4909973,Emmonak Airport,Emmonak,United States,PAEM,2,31,4
621,HRO,36.26150131225586,-93.15470123291016,Boone County Airport,Harrison,United States,KHRO,1,31,50
60,YFS,61.76020050048828,-121.23699951171876,Fort Simpson Airport,Fort Simpson,Canada,CYFS,1,31,9
2038,ZFM,67.40750122070312,-134.86099243164062,Fort Mcpherson Airport,Fort Mcpherson,Canada,CZFM,1,30,9
42,YBK,64.29889678960001,-96.077796936,Baker Lake Airport,Baker Lake,Canada,CYBK,2,29,3
1159,SMK,63.49010086,-162.1100006,St Michael Airport,St. Michael,United States,PAMK,1,29,17
130,YVM,67.5457992554,-64.03140258789999,Qikiqtarjuaq Airport,Broughton Island,Canada,CYVM,1,28,7
1176,KVL,67.73619842529297,-164.56300354003906,Kivalina Airport,Kivalina,United States,PAVL,2,28,4
933,LCE,15.7425,-86.852997,Goloson International Airport,La Ceiba,Honduras,MHLC,3,28,22
54,YEK,61.0942001343,-94.0708007812,Arviat Airport,Eskimo Point,Canada,CYEK,2,28,3
124,YTL,53.81779861450195,-89.89689636230469,Big Trout Lake Airport,Big Trout Lake,Canada,CYTL,2,27,3
2368,MLL,61.8642997742,-162.026000977,Marshall Don Hunter Sr Airport,Marshall,United States,PADM,1,27,4
2369,EEK,60.21367264,-162.0438843,Eek Airport,Eek,United States,PAEE,1,27,4
551,CKB,39.2966003418,-80.2281036377,North Central West Virginia Airport,Clarksburg,United States,KCKB,3,27,48
2268,MMU,40.79940032958984,-74.41490173339844,Morristown Municipal Airport,Morristown,United States,KMMU,1,26,12
2407,KTS,65.3312988281,-166.466003418,Brevig Mission Airport,Brevig Mission,United States,PFKT,2,26,17
52,YDQ,55.7422981262207,-120.18299865722656,Dawson Creek Airport,Dawson Creek,Canada,CYDQ,2,25,23
122,YHI,70.76280212402344,-117.80599975585938,Ulukhaktok Holman Airport,Holman Island,Canada,CYHI,3,25,9
44,YBR,49.91,-99.951897,Brandon Municipal Airport,Brandon,Canada,CYBR,1,25,55
71,YHD,49.831699,-92.744202,Dryden Regional Airport,Dryden,Canada,CYHD,2,25,3
2659,ZEM,52.22639846801758,-78.52249908447266,Eastmain River Airport,Eastmain River,Canada,CZEM,2,25,3
2533,VIJ,18.446399688720703,-64.42749786376953,Virgin Gorda Airport,Spanish Town,British Virgin Islands,TUPW,1,24,35
654,LMT,42.156101,-121.733002,Crater Lake-Klamath Regional Airport,Klamath Falls,United States,KLMT,1,24,53
35,XKS,53.52470016479492,-88.6427993774414,Kasabonika Airport,Kasabonika,Canada,CYAQ,2,24,3
1174,SCM,61.845298767100005,-165.570999146,Scammon Bay Airport,Scammon Bay,United States,PACM,2,24,4
1172,STG,56.5783004761,-169.662002563,St George Airport,Point Barrow,United States,PAPB,2,24,4
1913,MCG,62.95289993,-155.6060028,McGrath Airport,Mcgrath,United States,PAMC,3,23,4
59,YFH,51.5619010925293,-87.90779876708984,Fort Hope Airport,Fort Hope,Canada,CYFH,1,23,3
1155,KKA,64.9394989014,-161.154006958,Koyuk Alfred Adams Airport,Koyuk,United States,PAKK,4,23,17
2658,YSK,56.5377998352,-79.2466964722,Sanikiluaq Airport,Sanikiluaq,Canada,CYSK,2,23,3
2371,OOK,60.54140091,-165.0870056,Toksook Bay Airport,Toksook Bay,United States,PAOO,1,22,4
1415,CPX,18.313289,-65.304324,Benjamin Rivera Noriega Airport,Culebra Island,Puerto Rico,TJCP,1,22,35
2065,YYE,58.8363990784,-122.597000122,Fort Nelson Airport,Fort Nelson,Canada,CYYE,3,22,23
2043,YIO,72.6832962036,-77.9666976929,Pond Inlet Airport,Pond Inlet,Canada,CYIO,2,22,7
133,YFO,54.6781005859375,-101.68199920654295,Flin Flon Airport,Flin Flon,Canada,CYFO,1,21,3
28,YSO,54.9105,-59.78507,Postville Airport,Postville,Canada,CCD4,3,21,24
1163,NUL,64.729301,-158.074005,Nulato Airport,Nulato,United States,PANU,3,21,4
69,YGX,56.35749816894531,-94.71060180664062,Gillam Airport,Gillam,Canada,CYGX,2,21,3
1861,YNC,53.01060104370117,-78.83110046386719,Wemindji Airport,Wemindji,Canada,CYNC,2,20,3
103,YQD,53.97140121459961,-101.09100341796876,The Pas Airport,The Pas,Canada,CYQD,1,20,3
2270,MKL,35.599899,-88.915604,McKellar-Sipes Regional Airport,Jackson,United States,KMKL,2,20,50
2377,KVC,55.11629867553711,-162.26600646972656,King Cove Airport,King Cove,United States,PAVC,1,20,13
2384,KWK,59.876499,-163.169005,Kwigillingok Airport,Kwigillingok,United States,PAGG,1,20,4
33,YAG,48.65420150756836,-93.439697265625,Fort Frances Municipal Airport,Fort Frances,Canada,CYAG,2,20,3
97,YPN,49.83639907836914,-64.2885971069336,Port Menier Airport,Port Menier,Canada,CYPN,2,19,3
51,YDP,56.549198150634766,-61.680301666259766,Nain Airport,Nain,Canada,CYDP,1,19,3
1004,SML,23.582317,-75.268621,Stella Maris Airport,Stella Maris,Bahamas,MYLS,1,18,38
1146,HNS,59.24380111694336,-135.5240020751953,Haines Airport,Haines,United States,PAHN,1,18,4
1897,CYO,21.6165008545,-81.5459976196,Vilo Acuña International Airport,Cayo Largo del Sur,Cuba,MUCL,2,15,38
1900,MYG,22.379499,-73.013494,Mayaguana Airport,Mayaguana,Bahamas,MYMM,2,18,38
1169,ARC,68.1147,-145.578995,Arctic Village Airport,Arctic Village,United States,PARC,1,18,4
1152,WAA,65.622593,-168.095,Wales Airport,Wales,United States,PAIW,3,17,17
707,HON,44.38520050048828,-98.22850036621094,Huron Regional Airport,Huron,United States,KHON,1,17,5
1859,YCL,47.990799,-66.330299,Charlo Airport,Charlo,Canada,CYCL,2,17,3
96,YPL,51.4463996887207,-90.21420288085938,Pickle Lake Airport,Pickle Lake,Canada,CYPL,1,17,3
2036,YSY,71.9938964844,-125.242996216,Sachs Harbour (David Nasogaluak Jr. Saaryuaq) Airport,Sachs Harbour,Canada,CYSY,2,16,9
2039,YLC,62.8499984741,-69.88330078119999,Kimmirut Airport,Kimmirut,Canada,CYLC,1,16,7
1860,YNS,51.69110107421875,-76.1355972290039,Nemiscau Airport,Nemiscau,Canada,CYHH,2,16,3
1124,BKC,65.9815979004,-161.149002075,Buckland Airport,Buckland,United States,PABL,2,16,4
1150,IAN,66.9759979248,-160.43699646,Bob Baker Memorial Airport,Kiana,United States,PAIK,1,16,4
2392,WSN,58.7033996582,-157.007995605,South Naknek Nr 2 Airport,South Naknek,United States,PFWS,1,16,4
1914,KAL,64.31909943,-158.7409973,Kaltag Airport,Kaltag,United States,PAKV,2,15,4
86,YLL,53.309200286865234,-110.072998046875,Lloydminster Airport,Lloydminster,Canada,CYLL,1,15,55
2402,KYU,64.8760986328,-157.727005005,Koyukuk Airport,Koyukuk,United States,PFKU,3,15,4
143,YER,56.01890182495117,-87.67610168457031,Fort Severn Airport,Fort Severn,Canada,CYER,1,15,3
61,YGH,66.24079895019531,-128.6510009765625,Fort Good Hope Airport,Fort Good Hope,Canada,CYGH,2,14,9
2393,KLW,55.5792007446,-133.076004028,Klawock Airport,Klawock,United States,PAKW,1,14,4
1171,MOU,62.095401763916016,-163.6820068359375,Mountain Village Airport,Mountain Village,United States,PAMO,1,14,4
1133,ADK,51.87799835205078,-176.64599609375,Adak Airport,Adak Island,United States,PADK,1,14,4
2064,ZSJ,53.06420135498047,-93.34439849853516,Sandy Lake Airport,Sandy Lake,Canada,CZSJ,1,13,3
2390,SKK,64.37110138,-161.223999,Shaktoolik Airport,Shaktoolik,United States,PFSH,3,13,17
1145,HCR,62.18830108642578,-159.77499389648438,Holy Cross Airport,Holy Cross,United States,PAHC,2,13,4
701,PGA,36.92610168,-111.447998,Page Municipal Airport,Page,United States,KPGA,3,13,14
1132,DRG,66.0696029663,-162.76600647,Deering Airport,Deering,United States,PADE,2,12,4
1128,CEM,65.57379913,-144.7830048,Central Airport,Central,United States,PACE,2,12,30
1149,SHX,62.6922988892,-159.569000244,Shageluk Airport,Shageluk,United States,PAHX,1,12,4
1130,IRC,65.830498,-144.076008,Circle City /New/ Airport,Circle,United States,PACR,2,12,30
1122,BTI,70.1340026855,-143.582000732,Barter Island LRRS Airport,Barter Island,United States,PABA,2,12,4
1899,IGA,20.975000381469727,-73.66690063476562,Inagua Airport,Matthew Town,Bahamas,MYIG,2,11,38
2397,MYU,60.37139892578125,-166.27099609375,Mekoryuk Airport,Mekoryuk,United States,PAMY,1,11,4
2253,TVF,48.06570053,-96.18499756,Thief River Falls Regional Airport,Thief River Falls,United States,KTVF,1,11,15
997,ATC,24.6294,-75.673797,Arthur's Town Airport,Arthur's Town,Bahamas,MYCA,1,11,38
2383,WBQ,66.362197876,-147.406997681,Beaver Airport,Beaver,United States,PAWB,1,11,4
1953,YMN,55.07690048217773,-59.1864013671875,Makkovik Airport,Makkovik,Canada,CYFT,2,10,24
1862,YQK,49.78829956054688,-94.36309814453124,Kenora Airport,Kenora,Canada,CYQK,2,10,3
115,YRA,64.11609649658203,-117.30999755859376,Rae Lakes Airport,Gamètì,Canada,CYRA,1,10,9
30,WNN,52.89390182495117,-89.28919982910156,Wunnumin Lake Airport,Wunnumin Lake,Canada,CKL3,1,10,3
2380,AKK,56.9387016296,-154.182998657,Akhiok Airport,Akhiok,United States,PAKH,1,10,4
2027,YHO,55.44829940795898,-60.22859954833984,Hopedale Airport,Hopedale,Canada,CYHO,2,10,24
584,ELD,33.22100067138672,-92.81330108642578,South Arkansas Regional At Goodwin Field,El Dorado,United States,KELD,3,10,21
2046,YPC,69.3608381154,-124.075469971,Paulatuk (Nora Aliqatchialuk Ruben) Airport,Paulatuk,Canada,CYPC,1,9,9
2269,SLN,38.79100036621094,-97.6521987915039,Salina Municipal Airport,Salina,United States,KSLN,1,9,40
67,YGV,50.28189849853516,-63.61140060424805,Havre St Pierre Airport,Havre-Saint-Pierre,Canada,CYGV,2,9,3
2716,HUS,66.04109955,-154.2630005,Hughes Airport,Hughes,United States,PAHU,1,8,4
2682,KFP,54.8474006652832,-163.41000366210938,False Pass Airport,False Pass,United States,PAKF,1,8,13
601,GCN,35.95240020751953,-112.14700317382812,Grand Canyon National Park Airport,Grand Canyon,United States,KGCN,1,8,14
2030,YPO,54.98809814453125,-85.44329833984375,Peawanuck Airport,Peawanuck,Canada,CYPO,1,7,8
116,YPM,51.81969833374024,-93.97329711914062,Pikangikum Airport,Pikangikum,Canada,CYPM,2,7,3
32,ZKG,50.1958007812,-61.2658004761,Kegaska Airport,Kegaska,Canada,CTK6,1,7,3
2405,TNC,65.56310272,-167.9219971,Tin City Long Range Radar Station Airport,Tin City,United States,PATC,1,7,17
2413,SLQ,61.7005004883,-157.166000366,Sleetmute Airport,Sleetmute,United States,PASL,1,7,4
2410,ORV,66.81790161,-161.0189972,Robert (Bob) Curtis Memorial Airport,Noorvik,United States,PFNO,1,6,4
2387,ANV,62.646702,-160.190994,Anvik Airport,Anvik,United States,PANV,1,6,4
1153,AGN,57.503601,-134.585007,Angoon Seaplane Base,Angoon,United States,PAGN,1,6,4
2391,PIP,57.5803985596,-157.572006226,Pilot Point Airport,Pilot Point,United States,PAPN,1,6,4
2411,PTH,56.95909881591797,-158.63299560546875,Port Heiden Airport,Port Heiden,United States,PAPH,1,6,4
1898,GAO,20.08530044555664,-75.1583023071289,Mariana Grajales Airport,Guantanamo,Cuba,MUGT,1,6,38
1968,CRI,22.7455997467,-74.1824035645,Colonel Hill Airport,Colonel Hill,Bahamas,MYCI,2,6,38
666,HOT,34.47800064086914,-93.09619903564452,Memorial Field,Hot Springs,United States,KHOT,2,5,21
2671,MGW,39.64289856,-79.91629791,Morgantown Municipal Walter L. Bill Hart Field,Morgantown,United States,KMGW,2,5,48
2047,YWP,52.9593933975,-87.3748683929,Webequie Airport,Webequie,Canada,CYWP,2,5,3
1857,YAA,52.45249938964844,-125.3030014038086,Anahim Lake Airport,Anahim Lake,Canada,CAJ4,1,5,23
2406,TLA,65.2404022217,-166.339004517,Teller Airport,Teller,United States,PATE,1,5,17
1911,HYG,55.206298828125,-132.8280029296875,Hydaburg Seaplane Base,Hydaburg,United States,PAHY,1,5,4
1162,CHU,61.579102,-159.216003,Chuathbaluk Airport,Chuathbaluk,United States,PACH,1,4,4
1967,AXP,22.441799163800003,-73.97090148930002,Spring Point Airport,Spring Point,Bahamas,MYAP,2,4,38
2381,MLY,64.99759674069999,-150.643997192,Manley Hot Springs Airport,Manley Hot Springs,United States,PAML,1,4,4
2657,YOP,58.49140167236328,-119.40799713134766,Rainbow Lake Airport,Rainbow Lake,Canada,CYOP,1,4,37
2003,YJT,48.5442008972168,-58.54999923706055,Stephenville Airport,Stephenville,Canada,CYJT,2,4,3
2715,HSL,65.69789886,-156.3509979,Huslia Airport,Huslia,United States,PAHL,1,4,4
2677,SLX,21.3330001831,-71.1999969482,Salt Cay Airport,Salt Cay,Turks and Caicos Islands,MBSY,1,3,19
2701,YZS,64.1932983398,-83.3593978882,Coral Harbour Airport,Coral Harbour,Canada,CYZS,2,3,7
2210,CEC,41.78020096,-124.2369995,Jack Mc Namara Field Airport,Crescent City,United States,KCEC,1,3,20
1139,NIB,63.0186,-154.358002,Nikolai Airport,Nikolai,United States,PAFS,1,3,4
137,YLH,52.19559860229492,-87.93419647216797,Lansdowne House Airport,Lansdowne House,Canada,CYLH,1,3,3
2388,HNH,58.0961,-135.410111,Hoonah Airport,Hoonah,United States,PAOH,1,3,4
1912,LUR,68.87509918,-166.1100006,Cape Lisburne LRRS Airport,Cape Lisburne,United States,PALU,1,3,4
2684,AET,66.5518035889,-152.621994019,Allakaket Airport,Allakaket,United States,PFAL,1,2,4
2727,YUT,66.5214004517,-86.22470092770001,Repulse Bay Airport,Repulse Bay,Canada,CYUT,1,2,3
2734,\N,63.8661994934082,-148.968994140625,Healy River Airport,Healy,United States,PAHV,1,2,4
1952,YCS,63.3469009399,-90.7311019897,Chesterfield Inlet Airport,Chesterfield Inlet,Canada,CYCS,1,2,7
1895,NOB,9.97649002075,-85.65299987790002,Nosara Airport,Nosara Beach,Costa Rica,MRNS,1,2,28
2683,AUK,62.6800422668,-164.659927368,Alakanuk Airport,Alakanuk,United States,PAUK,1,1,4
2730,SYQ,9.957050323486328,-84.13980102539062,Tobias Bolanos International Airport,San Jose,Costa Rica,MRPV,1,1,36
2660,YYU,49.41389846801758,-82.46749877929688,Kapuskasing Airport,Kapuskasing,Canada,CYYU,1,1,8
2707,LAM,35.8797988892,-106.268997192,Los Alamos Airport,Los Alamos,United States,KLAM,1,1,31
